book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,75,Sir Thomas More Defends Himself against Charges of Treason,Sir Thomas More,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/075_sir-thomas-more-defends-himself-against-charges-of-treason.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,76,Robert Emmet Demands That Posterity Be the Judge of His Irish Patriotism,Robert Emmet,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/076_robert-emmet-demands-that-posterity-be-the-judge-of-his-irish-patriotism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,77,Novelist Emile Zola Turns His Libel Defense into an Appeal to Free Falsely Convicted Dreyfus,Novelist Emile Zola,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/077_novelist-emile-zola-turns-his-libel-defense-into-an-appeal-to-free-falsely-convicted-dreyfus.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,78,Antiwar Dissident Eugene V. Debs Addresses the Court before Sentencing,,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/078_antiwar-dissident-eugene-v-debs-addresses-the-court-before-sentencing.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,79,Gandhi Defends His Beliefs,Gandhi,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/079_gandhi-defends-his-beliefs.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,80,Defense Lawyer Clarence Darrow Answers a Supporter of Capital Punishment,,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/080_defense-lawyer-clarence-darrow-answers-a-supporter-of-capital-punishment.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,81,Cuban Rebel Fidel Castro Defies His Captors and Predicts That History Will Absolve Him,,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/081_cuban-rebel-fidel-castro-defies-his-captors-and-predicts-that-history-will-absolve-him.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,82,Defense Attorney Johnnie Cochran Wins Acquittal for the Accused Killer O. J. Simpson,,TRIALS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/082_defense-attorney-johnnie-cochran-wins-acquittal-for-the-accused-killer-o-j-simpson.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,83,"Socrates, Condemned to Death, Addresses His Judges",,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/083_socrates-condemned-to-death-addresses-his-judges.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,84,"Charles I and, Later, His Regicide Speak from the Scaffold",,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/084_charles-i-and-later-his-regicide-speak-from-the-scaffold.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,85,"Rebel Richard Rumbold, on the Gallows, Attacks Booted and Spurred Privilege",,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/085_rebel-richard-rumbold-on-the-gallows-attacks-booted-and-spurred-privilege.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,86,Revolutionist Robespierre Delivers His Final Speech,,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/086_revolutionist-robespierre-delivers-his-final-speech.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,87,President George Washington Delivers His Farewell,,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/087_president-george-washington-delivers-his-farewell.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,88,John Brown Has a Few Words to Say about His Death Sentence,,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/088_john-brown-has-a-few-words-to-say-about-his-death-sentence.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,89,King Edward VIII Abdicates His Throne,,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/089_king-edward-viii-abdicates-his-throne.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,90,Yankee Great Lou Gehrig Bids Farewell to Baseball,,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/090_yankee-great-lou-gehrig-bids-farewell-to-baseball.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,91,"General Douglas MacArthur Moves Congress with ""Old Soldiers Never Die""",,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/091_general-douglas-macarthur-moves-congress-with-old-soldiers-never-die.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,92,President Dwight D. Eisenhower Takes His Leave with a Surprising Theme,President Dwight D. Eisenhower,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/092_president-dwight-d-eisenhower-takes-his-leave-with-a-surprising-theme.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,93,President Lyndon B. Johnson Halts the Bombing in Vietnam and Drops His Own Political Bomb,,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/093_president-lyndon-b-johnson-halts-the-bombing-in-vietnam-and-drops-his-own-political-bomb.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,94,"Speaker of the House James Wright Resigns as ""Propitiation"" for Ill Will",,GALLOWS AND FAREWELL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/094_speaker-of-the-house-james-wright-resigns-as-propitiation-for-ill-will.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,95,"The Buddha Urges a Turning Away from Craving in His ""Fire Sermon""",,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/095_the-buddha-urges-a-turning-away-from-craving-in-his-fire-sermon.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,96,Jesus of Nazareth Delivers the Sermon on the Mount,,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/096_jesus-of-nazareth-delivers-the-sermon-on-the-mount.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,97,Saint Francis Preaches to the Birds,,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/097_saint-francis-preaches-to-the-birds.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,98,John Wyclif Gives the Sixth Sunday Gospel after Easter,,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/098_john-wyclif-gives-the-sixth-sunday-gospel-after-easter.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,99,Religious Scourge Savonarola Demands Repentance from the Citizens of Florence,Religious Scourge Savonarola,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/099_religious-scourge-savonarola-demands-repentance-from-the-citizens-of-florence.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,100,John Calvin Preaches on Suffering Persecution,,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/100_john-calvin-preaches-on-suffering-persecution.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,101,Calvinist Jonathan Edwards Promises Hellfire and Damnation to the Sinful,,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/101_calvinist-jonathan-edwards-promises-hellfire-and-damnation-to-the-sinful.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,102,"Methodist John Wesley Asserts ""Free Grace"" to Deny the Implacability of Fate",,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/102_methodist-john-wesley-asserts-free-grace-to-deny-the-implacability-of-fate.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,103,Clergyman John Witherspoon Couples Religion with Politics,,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/103_clergyman-john-witherspoon-couples-religion-with-politics.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,104,Chief Red Jacket Rejects a Change of Religion,,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/104_chief-red-jacket-rejects-a-change-of-religion.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,105,Bishop James Madison Speaks on Divine Providence toward America,Bishop James Madison,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/105_bishop-james-madison-speaks-on-divine-providence-toward-america.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,106,"Lincoln, in His Second Inaugural, Seeks to Heal the Spiritual Wounds of War",,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/106_lincoln-in-his-second-inaugural-seeks-to-heal-the-spiritual-wounds-of-war.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,107,Preacher Henry Ward Beecher Speaks of Visions,Preacher Henry Ward Beecher,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/107_preacher-henry-ward-beecher-speaks-of-visions.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,108,Evangelist Billy Sunday Preaches a Revival Sermon,,SERMONS,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/108_evangelist-billy-sunday-preaches-a-revival-sermon.md
